site,year,month,ppt,tmax,vpdmax
rey,2014,10,29.72599983,15.57699966,12.62300014
rey,2014,11,97.34500122,4.657000065,3.872999907
rey,2014,12,164.154007,1.781999946,1.72300005
rey,2015,1,40.65599823,4.502999783,3.665999889
rey,2015,2,56.73799896,7.638000011,6.024000168
rey,2015,3,47.85599899,11.02600002,8.942000389
rey,2015,4,24.64599991,11.36900043,9.960000038
rey,2015,5,85.94599915,15.89299965,11.41899967
rey,2015,6,39.76200104,24.97999954,25.08499908
rey,2015,7,37.18099976,25.96999931,26.24300003
rey,2015,8,3.407999992,27.3239994,30.81100082
rey,2015,9,20.79800034,21.25499916,20.85899925
rey,2015,10,19.96999931,17.71500015,14.74100018
rey,2015,11,64.21700287,3.974999905,3.845999956
rey,2015,12,196.9799957,0.075000003,1.822999954
rey,2016,1,101.0889969,0.935000002,2.013999939
rey,2016,2,41.22999954,6.282000065,4.802000046
rey,2016,3,92.39499664,6.673999786,5.153999805
rey,2016,4,19.40200043,14.93200016,12.67599964
rey,2016,5,29.02400017,15.99499989,12.15999985
rey,2016,6,26.10099983,22.27599907,21.80999947
rey,2016,7,18.09199905,25.20000076,25.86499977
rey,2016,8,2.582000017,27.04899979,30.40399933
rey,2016,9,10.18500042,20.1439991,18.43600082
rey,2016,10,82.3239975,11.68500042,7.407999992
rey,2016,11,57.65200043,7.657000065,5.519999981
rey,2016,12,133.8200073,-1.934000015,1.677999973
rey,2017,1,108.2979965,-1.460999966,2.003000021
rey,2017,2,97.87999725,3.035000086,3.421999931
rey,2017,3,132.5299988,7.565999985,5.414000034
rey,2017,4,69.47399902,8.708000183,6.571000099
rey,2017,5,14.40799999,16.42900085,13.72599983
rey,2017,6,29.33200073,20.94499969,18.60700035
rey,2017,7,6.757999897,29.50300026,34.27299881
rey,2017,8,6.078999996,28.86800003,33.52899933
rey,2017,9,18.99099922,21.45899963,22.31100082
rey,2017,10,51.79800034,11.8210001,8.793999672
rey,2017,11,85.23200226,4.925000191,3.637000084
rey,2017,12,43.06200027,2.598999977,3.930999994
rey,2018,1,81.64600372,3.930000067,3.244999886
rey,2018,2,43.4679985,1.894000053,3.775000095
rey,2018,3,77.57700348,6.081999779,5.447999954
rey,2018,4,42.96699905,10.91800022,8.765000343
rey,2018,5,48.49300003,17.60499954,12.41100025
rey,2018,6,52.80199814,19.62599945,16.06299973
rey,2018,7,1.667000055,28.06900024,32.45299911
rey,2018,8,6.729000092,27.02799988,30.82299995
rey,2018,9,1.654999971,21.23800087,20.89800072
rey,2018,10,34.16699982,13.13300037,9.736000061
rey,2018,11,55.25299835,5.697000027,4.710999966
rey,2018,12,97.87200165,-0.277999997,1.753000021
rey,2019,1,81.95500183,2.346999884,3.13499999
rey,2019,2,169.1719971,-0.694999993,1.875
rey,2019,3,51.23199844,5.643000126,5.456999779
rey,2019,4,71.28700256,10.47999954,7.375
rey,2019,5,65.31300354,15.09799957,11.3380003
rey,2019,6,30.90999985,20.00900078,17.06399918
rey,2019,7,6.245999813,25.46100044,24.97299957
rey,2019,8,18.54999924,27.07099915,28.27300072
rey,2019,9,45.92200089,19.18400002,16.41399956
rey,2019,10,28.85899925,9.043000221,7.778999805
rey,2019,11,26.6420002,8.039999962,6.771999836
rey,2019,12,64.14499664,0.603999972,1.850000024
rey,2020,1,154.5590057,1.187000036,2.095000029
rey,2020,2,69.70999908,4.321000099,4.828999996
rey,2020,3,50.45000076,6.93900013,6.151000023
rey,2020,4,33.01599884,11.65999985,9.654000282
rey,2020,5,86.66000366,15.92500019,12.75599957
rey,2020,6,74.72100067,19.15200043,15.60200024
rey,2020,7,1.379999995,26.08099937,27.24600029
rey,2020,8,5.875999928,27.88100052,30.70000076
rey,2020,9,13.48600006,24.18799973,25.95800018
rey,2020,10,18.45800018,16.13899994,15.21199989
rey,2020,11,97.14199829,4.995999813,4.928999901
rey,2020,12,60.22299957,2.049000025,3.301000118
rey,2021,1,81.76239777,2.188899994,2.680699825
rey,2021,2,144.7792969,2.21449995,3.210700035
rey,2021,3,25.16549873,7.125999928,6.455499649
rey,2021,4,15.53109932,12.22379971,10.94819927
rey,2021,5,30.14769936,15.25689983,13.03450012
rey,2021,6,4.6322999,24.8022995,25.48040009
rey,2021,7,3.383299828,30.04990005,35.63619995
rey,2021,8,33.49889755,26.12269974,27.78879929
rey,2021,9,23.63229942,21.40399933,20.6500988
rey,2021,10,41.66999817,12.67709923,8.298999786
rey,2021,11,59.51519775,7.09469986,4.3270998
rey,2021,12,102.073494,1.583999991,2.683599949
rey,2022,1,82.51660156,3.000499964,3.909600019
rey,2022,2,27.51409912,4.261600018,5.46849966
rey,2022,3,26.65859985,8.489299774,6.841899872
rey,2022,4,69.2256012,7.196799755,6.817499638
rey,2022,5,119.5676956,11.5923996,8.016499519
rey,2022,6,43.94319916,19.12349892,15.13209915
rey,2022,7,6.362299919,28.67499924,32.12039948
rey,2022,8,9.148900032,29.86859894,34.38629913
rey,2022,9,16.31839943,24.48699951,25.56270027
rey,2022,10,35.26189804,17.20809937,16.23110008
rey,2022,11,89.18659973,2.425299883,3.821099997
rey,2022,12,104.7710953,-1.254899979,1.66899991
rey,2023,1,62.10239792,0.544999957,2.253099918
rey,2023,2,39.52090073,1.922099948,3.91539979
rey,2023,3,126.020195,1.530499935,3.002799988
rey,2023,4,68.5358963,8.537899971,7.417999744
rey,2023,5,70.33699799,17.66320038,13.25719929
rey,2023,6,54.34959793,19.79699898,15.11949921
rey,2023,7,3.041599989,28.37189865,31.00239944
rey,2023,8,58.06609726,25.5977993,23.34319878
rey,2023,9,24.02190018,20.00230026,17.15029907
rey,2023,10,26.37719917,13.82179928,10.73309994
rey,2023,11,82.77510071,6.579699993,4.914700031
rey,2023,12,90.76929474,2.412099838,2.172800064
rey,2024,1,NA,0.880499959,1.584199905
rey,2024,2,NA,3.911399841,3.379699945
rey,2024,3,54.36179733,6.713399887,6.231400013
rey,2024,4,33.04919815,11.27419949,8.819199562
rey,2024,5,69.06019592,13.53259945,10.75389957
rey,2024,6,17.6378994,22.03859901,20.54959869
rey,2024,7,9.228899956,29.27129936,34.14069748
rey,2024,8,14.9836998,26.23379898,27.74199867
rey,2024,9,20.92459869,22.84689903,21.93869972
sti,1924,1,51.35100174,-0.172999993,3.078999996
sti,1924,2,75.4469986,7.355000019,5.993000031
sti,1924,3,27.23900032,5.872000217,5.787000179
sti,1924,4,20.8220005,12.5369997,10.82800007
sti,1924,5,3.308000088,20.8579998,20.08300018
sti,1924,6,29.24099922,21.81800079,20.57299995
sti,1924,7,4.315999985,26.40299988,28.51399994
sti,1924,8,15.67700005,25.47100067,27.3010006
sti,1924,9,15.80300045,21.66699982,21.21999931
sti,1924,10,54.49599838,13.5340004,10.9090004
sti,1924,11,99.08200073,4.738999844,4.263999939
sti,1924,12,78.27100372,-3.391000032,1.919999957
sti,1925,1,124.5309982,2.628000021,3.487999916
sti,1925,2,95.51899719,6.232999802,5.144000053
sti,1925,3,45.72299957,8.906999588,7.53399992
sti,1925,4,73.51899719,13.38500023,10.68900013
sti,1925,5,52.46900177,17.76000023,14.7670002
sti,1925,6,30.12999916,20.97999954,18.56200027
sti,1925,7,8.494999886,29.16900063,33.9280014
sti,1925,8,23.30400085,25.12999916,26.36499977
sti,1925,9,35.13000107,20.24300003,18.37700081
sti,1925,10,22.10400009,13.67000008,11.39299965
sti,1925,11,45.63199997,6.105000019,5.118999958
sti,1925,12,92.09899902,2.506000042,2.586999893
sti,1926,1,62.37099838,1.001000047,2.776000023
sti,1926,2,110.5500031,6.643000126,5.295000076
sti,1926,3,23.6779995,11.08199978,9.423000336
sti,1926,4,34.12200165,15.96100044,13.54800034
sti,1926,5,40.54800034,16.60700035,13.71899986
sti,1926,6,15.12699986,24.16200066,24.08099937
sti,1926,7,7.906000137,28.53199959,32.79199982
sti,1926,8,49.28300095,26.29299927,28.24500084
sti,1926,9,12.42300034,18.22900009,16.39299965
sti,1926,10,24.26000023,15.8920002,13.31799984
sti,1926,11,195.2290039,7.921000004,5.855000019
sti,1926,12,109.3010025,0.029999999,2.323999882
sti,1927,1,98.95600128,1.465000033,3.312000036
sti,1927,2,123.6790009,4.328999996,4.255000114
sti,1927,3,52.14400101,6.947999954,6.203999996
sti,1927,4,32.6780014,10.25800037,8.595000267
sti,1927,5,38.07799911,13.20499992,10.11999989
sti,1927,6,52.51599884,21.13299942,18.78700066
sti,1927,7,5.419000149,27.125,29.74300003
sti,1927,8,9.215000153,25.3239994,26.52400017
sti,1927,9,68.3809967,17.39599991,14.09000015
sti,1927,10,44.18799973,13.51799965,10.46700001
sti,1927,11,205.3829956,6.041999817,4.265999794
sti,1927,12,77.26999664,-1.60800004,2.441999912
sti,1928,1,90.97299957,0.81400001,2.914999962
sti,1928,2,19.33099937,2.105000019,3.655999899
sti,1928,3,106.4869995,7.396999836,5.993000031
sti,1928,4,67.19599915,9.524999619,7.749000072
sti,1928,5,8.187000275,20.20499992,18.97900009
sti,1928,6,23.24200058,19.57099915,16.73999977
sti,1928,7,10.35700035,27.34700012,29.92499924
sti,1928,8,2.801000118,25.63100052,27.68099976
sti,1928,9,20.63400078,22.20100021,22.50399971
sti,1928,10,35.53900146,13.74600029,11.03899956
sti,1928,11,40.46099854,4.813000202,4.157000065
sti,1928,12,68.11599731,-0.843999982,2.265000105
sti,1929,1,125.3619995,-2.487999916,2.414000034
sti,1929,2,29.7159996,-1.222000003,3.066999912
sti,1929,3,59.61199951,6.150000095,5.521999836
sti,1929,4,55.13199997,8.449000359,7.117000103
sti,1929,5,22.29800034,16.50699997,14.29899979
sti,1929,6,56.34600067,19.24200058,16.2670002
sti,1929,7,0,27.48200035,30.91699982
sti,1929,8,7.866000175,29.0529995,34.88800049
sti,1929,9,11.11200047,18.63599968,17.09300041
sti,1929,10,16.83799934,16.35099983,14.37300014
sti,1929,11,12.72399998,7.980999947,7.301000118
sti,1929,12,169.6929932,4.327000141,4.013000011
sti,1930,1,59.64199829,-5.379000187,1.891000032
sti,1930,2,102.8919983,5.498000145,4.769999981
sti,1930,3,40.30400085,7.586999893,6.491000175
sti,1930,4,49.50600052,14.87699986,12.29500008
sti,1930,5,57.83599854,14.35900021,11.4989996
sti,1930,6,23.23900032,19.92900085,17.84000015
sti,1930,7,0,27.29999924,30.26199913
sti,1930,8,14.31099987,26.39800072,28.84900093
sti,1930,9,34.13700104,20.51600075,18.94300079
sti,1930,10,42.42599869,11.85700035,9.31799984
sti,1930,11,66.30899811,5.02699995,4.955999851
sti,1930,12,35.02399826,-1.085999966,2.203000069
sti,1931,1,94.5510025,1.162999988,2.823999882
sti,1931,2,44.83000183,3.232000113,4.139999866
sti,1931,3,107.0879974,6.491000175,5.885000229
sti,1931,4,34.92699814,12.01900005,10.17700005
sti,1931,5,14.0170002,18.84399986,17.35199928
sti,1931,6,50.48300171,20.64900017,17.9090004
sti,1931,7,0,28.51099968,33.4129982
sti,1931,8,0,27.7840004,32.18600082
sti,1931,9,12.26399994,19.71699905,18.68000031
sti,1931,10,52.91400146,14.36299992,12.09399986
sti,1931,11,97.0059967,3.112999916,3.993999958
sti,1931,12,164.3880005,-1.381000042,1.843999982
sti,1932,1,114.1780014,-0.323000014,2.66899991
sti,1932,2,77.36599731,0.52700001,3.016000032
sti,1932,3,124.7600021,5.593999863,5.147999763
sti,1932,4,51.47900009,11.32600021,9.053999901
sti,1932,5,49.97999954,15.33399963,14.14999962
sti,1932,6,12.11900043,22.05400085,22.60199928
sti,1932,7,8.222999573,25.68700027,27.19799995
sti,1932,8,3.305999994,25.27899933,27.12599945
sti,1932,9,1.325000048,23.62100029,25.50499916
sti,1932,10,33.50500107,13.92099953,11.31200027
sti,1932,11,97.22599792,6.646999836,4.96600008
sti,1932,12,100.5210037,-2.286000013,2.150000095
sti,1933,1,140.6009979,0.781000018,2.701999903
sti,1933,2,72.76200104,-2.617000103,2.295000076
sti,1933,3,68.02100372,4.834000111,4.762000084
sti,1933,4,39.31999969,11.13500023,9.743000031
sti,1933,5,56.90000153,12.34300041,9.789999962
sti,1933,6,38.34199905,21.58200073,20.11000061
sti,1933,7,5.267000198,28.02700043,31.99200058
sti,1933,8,10.21399975,26.65399933,29.50300026
sti,1933,9,31.02499962,19.82999992,18.65800095
sti,1933,10,38.51300049,18.125,16.04599953
sti,1933,11,37.14400101,8.576000214,6.737999916
sti,1933,12,181.1049957,4.712999821,3.84100008
sti,1934,1,76.89700317,5.06400013,4.368000031
sti,1934,2,32.7140007,7.729000092,6.548999786
sti,1934,3,70.6969986,12.85099983,10.52499962
sti,1934,4,30.30500031,16.82999992,14.64599991
sti,1934,5,24.65600014,20.33200073,18.75499916
sti,1934,6,72.78500366,20.4470005,18.07699966
sti,1934,7,1.687999964,27.49900055,30.5720005
sti,1934,8,1.299000025,28.00499916,32.32799911
sti,1934,9,8.562999725,21.37299919,21.25900078
sti,1934,10,65.89399719,14.98200035,11.96899986
sti,1934,11,108.5820007,7.421999931,4.927000046
sti,1934,12,97.54399872,0.935000002,2.40899992
sti,1935,1,71.21299744,0.800000012,2.940999985
sti,1935,2,36.9129982,2.983999968,3.851000071
sti,1935,3,45.2480011,5.007999897,5.294000149
sti,1935,4,80.68699646,9.928999901,8.305999756
sti,1935,5,19.88899994,16.1779995,14.06200027
sti,1935,6,32.92599869,21.63400078,20.14100075
sti,1935,7,13.10299969,26.52499962,28.44799995
sti,1935,8,1.223999977,26.7670002,29.71299934
sti,1935,9,0.741999984,24.9090004,26.94099998
sti,1935,10,44.16199875,14.03199959,11.79800034
sti,1935,11,35.8730011,3.286999941,3.921999931
sti,1935,12,72.72599792,1.68900001,2.941999912
sti,1936,1,180.7330017,0.660000026,2.648999929
sti,1936,2,114.8470001,-1.274999976,2.91899991
sti,1936,3,41.76399994,4.723999977,4.941999912
sti,1936,4,49.78900146,13.39500046,11.1420002
sti,1936,5,28.1439991,18.63899994,16.29899979
sti,1936,6,51.15399933,21.27199936,18.56599998
sti,1936,7,12.68500042,28.05699921,30.79199982
sti,1936,8,4.046999931,26.76099968,29.41399956
sti,1936,9,21.5890007,20.67700005,19.64599991
sti,1936,10,1.468000054,16.98999977,15.14500046
sti,1936,11,3.779000044,6.71999979,6.684000015
sti,1936,12,109.5579987,2.359999895,3.144000053
sti,1937,1,137.3170013,-7.113999844,1.574000001
sti,1937,2,98.41600037,1.123999953,3.338000059
sti,1937,3,71.54000092,6.19299984,5.252999783
sti,1937,4,106.6029968,9.548000336,7.193999767
sti,1937,5,7.760000229,17.90500069,15.27900028
sti,1937,6,60.19200134,19.6439991,16.09700012
sti,1937,7,17.06299973,27.42900085,29.80800056
sti,1937,8,5.796000004,24.53800011,25.25499916
sti,1937,9,10.2130003,21.59399986,20.58099937
sti,1937,10,57.02000046,15.97999954,12.94299984
sti,1937,11,132.6679993,6.867000103,5.126999855
sti,1937,12,138.7380066,3.892999887,3.638999939
sti,1938,1,106.75,3.131000042,3.681999922
sti,1938,2,112.8030014,3.786999941,4.221000195
sti,1938,3,118.9759979,5.303999901,4.881000042
sti,1938,4,60.61299896,11.99600029,9.366999626
sti,1938,5,27.21699905,15.52400017,12.8579998
sti,1938,6,44.97499847,21.61599922,19.17300034
sti,1938,7,21.81399918,27.31200027,29.17399979
sti,1938,8,6.014999866,25.68000031,27.60400009
sti,1938,9,14.75699997,23.08600044,23.00099945
sti,1938,10,58.94499969,13.42199993,10.07600021
sti,1938,11,85.19300079,2.122999907,3.280999899
sti,1938,12,64.40799713,2.240999937,3.122999907
sti,1939,1,64.65799713,2.967999935,3.660000086
sti,1939,2,118.3379974,1.052999973,3.377000093
sti,1939,3,60.14899826,8.579999924,7.113999844
sti,1939,4,15.69699955,15.66699982,13.60900021
sti,1939,5,32.53699875,18.94599915,17.03499985
sti,1939,6,24.8220005,18.82799911,15.8380003
sti,1939,7,9.072999954,27.49500084,30.19300079
sti,1939,8,1.753000021,27.42399979,31.20599937
sti,1939,9,17.0909996,21.70000076,20.91699982
sti,1939,10,38.53699875,13.60499954,10.84599972
sti,1939,11,3.318000078,8.725000381,6.958000183
sti,1939,12,162.0209961,5.268000126,4.294000149
sti,1940,1,96.45999908,2.355000019,3.617000103
sti,1940,2,220.977005,4.423999786,4.065000057
sti,1940,3,106.6050034,8.576999664,6.775000095
sti,1940,4,68.80599976,11.79500008,9.12100029
sti,1940,5,12.70199966,18.60700035,16.2329998
sti,1940,6,9.576999664,24.19000053,24.55500031
sti,1940,7,27.80200005,27.32099915,29.79800034
sti,1940,8,0,27.98900032,32.46500015
sti,1940,9,79.70999908,19.15299988,15.76799965
sti,1940,10,65.80899811,14.19099998,10.52700043
sti,1940,11,108.8079987,2.457000017,3.460000038
sti,1940,12,103.1709976,2.262000084,3.012000084
sti,1941,1,78.8010025,1.981999993,3.148999929
sti,1941,2,58.80799866,4.625999928,4.59499979
sti,1941,3,23.40600014,9.534999847,8.152999878
sti,1941,4,41.95999908,11.75300026,9.432999611
sti,1941,5,95.42299652,15.73999977,12.21399975
sti,1941,6,87.55899811,17.49799919,13.13500023
sti,1941,7,23.26799965,26.4109993,27.51099968
sti,1941,8,55.26399994,23.25300026,22.70199966
sti,1941,9,39.4980011,16.28199959,13.04300022
sti,1941,10,65.0739975,12.81400013,9.572999954
sti,1941,11,91.74700165,5.861000061,4.468999863
sti,1941,12,168.6089935,2.237999916,2.864000082
sti,1942,1,55.54000092,-1.217000008,2.588000059
sti,1942,2,89.71499634,1.353000045,3.193000078
sti,1942,3,35.27799988,5.256000042,5.157000065
sti,1942,4,66.19400024,12.28999996,10.38599968
sti,1942,5,82.83799744,12.26399994,8.930000305
sti,1942,6,48.04199982,17.63999939,14.27700043
sti,1942,7,7.614999771,27.21999931,30.03199959
sti,1942,8,8.899999619,26.26499939,29.30699921
sti,1942,9,6.131000042,22.22100067,22.22599983
sti,1942,10,38.04899979,15.47900009,12.73200035
sti,1942,11,168.5449982,4.427999973,3.891000032
sti,1942,12,236.7769928,1.633000016,2.332000017
sti,1943,1,128.8130035,0.546999991,3.378000021
sti,1943,2,55.82899857,3.727999926,4.03000021
sti,1943,3,64.1760025,5.448999882,5.635000229
sti,1943,4,85.91600037,13.15299988,10.63300037
sti,1943,5,32.33399963,13.0170002,10.2329998
sti,1943,6,60.60800171,16.45400047,12.34899998
sti,1943,7,18.86300087,25.97699928,27.75699997
sti,1943,8,18.74799919,24.68000031,25.49200058
sti,1943,9,0,24.75,25.22400093
sti,1943,10,57.67100143,13.40200043,10.66399956
sti,1943,11,37.17499924,7.190999985,5.389999866
sti,1943,12,55.65100098,2.417000055,3.244999886
sti,1944,1,28.60899925,1.269000053,3.381000042
sti,1944,2,82.59700012,2.586999893,3.566999912
sti,1944,3,45.00899887,5.635000229,5.848999977
sti,1944,4,78.75,10.30000019,7.815999985
sti,1944,5,15.42300034,16.33499908,13.43099976
sti,1944,6,74.11599731,17.30699921,12.63599968
sti,1944,7,8.411000252,25.20800018,25.39500046
sti,1944,8,2.930000067,25.25799942,25.86400032
sti,1944,9,18.03300095,22.34499931,22.32799911
sti,1944,10,26.93099976,17.97299957,15.0710001
sti,1944,11,71.33200073,3.063999891,3.16899991
sti,1944,12,47.11100006,0.595000029,2.545000076
sti,1945,1,91.54699707,1.817999959,2.980999947
sti,1945,2,125.2549973,3.747999907,3.944000006
sti,1945,3,78.65299988,4.881000042,4.93599987
sti,1945,4,53.03300095,9.434000015,7.75
sti,1945,5,83.02999878,14.97799969,11.56299973
sti,1945,6,26.98200035,18.17399979,15.21700001
sti,1945,7,4.138999939,27.92000008,31.69499969
sti,1945,8,13.8380003,26.55999947,28.63800049
sti,1945,9,29.15800095,19.77499962,18.51799965
sti,1945,10,28.0189991,16.31100082,13.75
sti,1945,11,162.3350067,3.575999975,3.371999979
sti,1945,12,163.3450012,0.507000029,2.624000072
sti,1946,1,114.1159973,1.654000044,3.066999912
sti,1946,2,102.1679993,2.45600009,3.707999945
sti,1946,3,83.63600159,6.428999901,5.540999889
sti,1946,4,33.48799896,13.29699993,11.01599979
sti,1946,5,64.16500092,16.03700066,13.22000027
sti,1946,6,38.23699951,19.35199928,16.25300026
sti,1946,7,15.83199978,26.56200027,28.20499992
sti,1946,8,15.88700008,26.51799965,29.11599922
sti,1946,9,29.45299911,19.2310009,16.84300041
sti,1946,10,73.21299744,9.432999611,7.471000195
sti,1946,11,123.7779999,3.727999926,3.835000038
sti,1946,12,98.69999695,3.40199995,3.450999975
sti,1947,1,75.15699768,-0.017999999,2.905999899
sti,1947,2,24.61599922,6.177999973,5.354000092
sti,1947,3,72.61599731,9.319000244,7.396999836
sti,1947,4,51.37599945,11.65699959,9.18599987
sti,1947,5,28.73699951,19.75399971,17.99500084
sti,1947,6,74.97000122,17.03100014,12.29699993
sti,1947,7,0,26.94300079,29.16200066
sti,1947,8,8.31799984,25.02899933,26.06699944
sti,1947,9,25.07900047,21.97100067,20.99200058
